dataset,index,value
nearly_sorted,1507,PioL1gz94meN9p@lV7aO13RrtCx6&YKoD@hK#eSv9PJusm&y&Cp:9zY&6F0@cyO*eWC-kNArIdJCBoSfYvj8ROSMFre8Szhmia0Z(Hq*fWLlNgFY(aocK-8kF9w-;I&V@r
nearly_sorted,1508,Pj)*m@#fuiDwEj^1cY2cy!#vScSEgvS%5Qcll!esD!Gtqhq)pllEw-rpuO#nWB@P%T(tOA:Enr0Sq2T8:6cfH5Y698-qS@!cyCCPY6Q9;cN*hAG56w^ONHeMpUwFjkgZdCMYhjv)5clkyl63gVamLX*7nvN(gNOjAvEIOKvr!4wsJT@z
nearly_sorted,1509,Pkt1Y8JkH1ZZ&qyXWY*QpgKJqj7aQKziqxWhCApep!guRdhvA#w!-*#GY7IsfcAkv9bGo&3@4;
nearly_sorted,1510,Pn9ymZ&#pN^hITcl6IJo-)lRRX!dc
nearly_sorted,1511,PrEgQ8qGPLZ9wXkU*VtDwZ:Yd*TfSy;AOEb9mAIWh3
nearly_sorted,1512,PvtQmN0gjoYLPrm9cEYvkg&rcVMU6JZ-FB2&epMmb49k4S)*
nearly_sorted,1513,Q%C15mXq2lGu6QP8dd2EGfBvuPKLhs4qjUbfS3blBaUgOCundljL!0O12J1Dl3TxfPc#GI0prSU8AhPU1n%9QF9#Ay3;(l0uLH#s#oSujO3PQFaxTSApCJZFZBN-A2TandFVw-ZXs)x0Q:TmnMkP2vABd6lGKBQ9qdB(svrfRSpIEJeBQ:%6FO:8QydO33lwP
nearly_sorted,1514,Q&UNnCQWej)UJgM1ptKLjs#I^0;A7ygufY0DVAx#sEypt8r-8&@Aubp3W7XYCPm19doazGsLJw7!4w;2EdWVQ0yT:KJpushVQME#!SzAAG%CVDkh1DBTnyJK-DfHVibHgb6BAsoWMGw:@hW(lkm(I#XpiTDZ4dQa0&vltBg&l5kd1Qpj1BToC&wNON9@KZK05
nearly_sorted,1515,Q(!6%IuQt%xV!T;NR(r6kPr6rIrOVW#csfSB10jKXfyfmQ35atSZ4EB)8:*;ANxA#C06Jxq%Upi(tt0Uk%Tb5BGU)7Z!(pgJnIU@O1Z13CIv%6)f#C#Vcx^zGmYB7p4UHVrCTyz(m0zJ&4g75n5W3Kz^
nearly_sorted,1516,Q*GQ8a2BlUOQGx)R99sAPKKXml^yli(
nearly_sorted,1517,Q2Iandwg2;93ec0n&6!D^(8iQErG*Xj3L1^;@VhK&J9I0jaaSug8JO6u54DF;!xpj&d&XZSGtO97!AttL7mI:^u;QC@0z)5Vy1-ZpSGlk5WrFqgaAmodNnb(noyAHO:m!vp&n845dxVjyJtV9y%KLZJ#I8*;kSBt*hlpWv-nd%m##n#T9-1
nearly_sorted,1518,Q2azJ5VmFAysSpP39MG1b(;D^IZj6xnFhFk0abJO2fr&bE;Pf6CRbq:G5U2#HA:2hdF6Z31aiNl5J-EDJDc!zeOLkTFW#!Che-1rFeVRak7Ma12rql;f#ks-MaCVpJht^M
nearly_sorted,1519,Q3gwg1uIl5mb2F:b6ubVi-%2HiVxfsqvNX#7oSEHnXjyrbsL9^&t(J80Bq%b**Imr9%O^ONnoZi
nearly_sorted,1520,Q4!kNyyIrYLt4-A^V4T2s52l%upUMHfoDKs%(w1S%WT4hS1gSK3;VEv-dw:FV1:mT&OFS*x45w^alLtFMyMZa&DF-nEY8fFGn4VURdB)W1GjRhRZfKv*0RmUjsqq%1Y2
nearly_sorted,1521,Q56GFF5*Y%hLr^bSIuDFsVjK-*UxrsZPF&ode1pY75@:wAhz4nS(Gcfqn2sh4*Fd*721ZyoT#On@ilDLnIdiojC81b:(5Ml6iWjd&NRfy3IdYsqm)JQT)Pq#z;TVY@UUv7bmm5&uIUBpmk@2JXEW)GwxjJ2a73sF(ESxRiu)v90*&A
nearly_sorted,1522,Q9qmS!PremrbQgaNoP4H-Ap-ufc8-7kb*jp7rd9g@le4Xf:Oc%DS3-S#K2JUzXemFOAt;vEpVag(2^mcez-xK7ssA3umwBHPI!UJkW;hO-EL0zihKkQM3VQ7I1O01cUZ-QX3TijOWNO99OH:)9N@Dr^tJDfgr6eR;75TMgmlo-cl9@HhDDOG3ybUe
nearly_sorted,1523,Q@x80oFg(kvn8XO^@e689apWt4Mt7sT&QLF8s:L#i;F7D%yq3Or9rSOZV9;*KO5pA7C)D-CKSV@uMZ0gtQ%p41kHhffA@chXaQi1pRgygN-Da@^2;3KuP9*UZO6UZZiMtoc!-GKQZbMVX7Ox*
nearly_sorted,1524,QBphft&XyRSwsgqEmheXl;4ZFzWmusx!o^vriP4bHj;Zg5AR&S(ywzI9iA;td6PGL3wUllr4)^HZte@2kl7zej*;7o@XE*B!H8MM(qN!gT&P#toYVVVg8k&P-mwEvDuWM!knsOZv(BeR^Bty%07c7XE08nD5Ro3Z7OSlJg0xMnS4:M!44i0oRjk
nearly_sorted,1525,QCG9(^5T6@%2ZmV0NCnhP)kjEM9mV5LyO8tzRNL
nearly_sorted,1526,QEIyPqmhf)rm5U7w)eHNa)Gd!4WMct82Ec8h-h@u;^)K%a7y5^@hEz3QQO)LSh3tAu%TPhC4&4)Q^4WibTV!!DPm^!a4Sv)!wII10^wG5)^^4-0t9c6N1NAy1I)KDwgGa*wh*q6D3DA4kuNVg&pa8MWYY^;rAbWYQ*zWQ7E)Ht:OG
nearly_sorted,1527,QETh67vsmm;Lfr0nOw(&rqw&)Jl6I;oUVkI(jxTltZTs1SdPD-6hEBEiXb3X;eAqZIJXTag)
nearly_sorted,1528,QF:K3t&^I7BLMbX!YANTlKP4#YHVFe9Bg2W3yxo;vVw9&K#H*Y*W95(7!*eg&iyxS#H7yKGu6CAZI1v^r;Qn8VU@#eQ@66#C9%bY!v7%s;-MEcPu4vxvH7N!rIP6aqR2Bu6TX1UdI%iOP0QUjrC7Q;xB#f!1L2W
nearly_sorted,1529,QG(FURHRdD@p9G7EQfTe&7Hsr7%^NpS3TN2V3U8YUnpmc
nearly_sorted,1530,QHqYJf26x&E7nc))9J:PZ1Ky
nearly_sorted,1531,QIva@-Mb6x8!fGrNqi@):ZmNiJVUF&Hb)Q%NkN)oyft:T-z5)jA0yUJd%#QWec2^dyh#-dLB:y
nearly_sorted,1532,QJYxLRjLQyb4%xUYAau3P%ujKR2sVevc6IxcdsJC2@vvkLP5&VuInjGe#Uz;^pmABJIhFlL1^D:LqXo%BN*pE6CfJnzV5O2Ef@R(cxNkO*mKwirMoMxJtY9fL79Y6w@VeB@56)5:vt
nearly_sorted,1533,QPJ3vHm2Xf:RUzHk%6KhG^owFdpxtW2-G3C:E(bEoq9#5gKnhmODvNbR9#oNf9dY2aqNkv:FH-31o
nearly_sorted,1534,QPKhZsvtT;B03qoGNBvi37NgnAHdE*f81OQc0IyAH2CHXZPAY4CVJHlGC8iR&G-WlfEU0HM-^)(nJX!zgN;QC26p8in*LOK%kV*763iD4DCe3jVb*nIe;E8TmH%R-Wf!u6CrSZU9QXEvjd1-pgb9BBpnaIcrn5Jb#RpywXx!DfLt9@qV2P4TDagPB!hiAdO:C
nearly_sorted,1535,QS-!;JZ9S%;fn%yj@7ZM)sC%v8)4Xaf*@r6qDfT9690Z1-B7bkvCrHyn44xeSEuH#jpc##YNV4PHQvPoCPA%X9Al0J7D54kyZtK73ynESTS1LbZ%CA;nYbOJx8vKGxdg
nearly_sorted,1536,QSXQzrqMm#&VHOwvlsA-%teaf@mftK0O6XLd99QOgbyxi*1^p&a-uvMZ#ezBpV#blJz3Ltkz@TqLk7IRtZup7qd2v@%@(DyWukTV4vvwuZzJr:C^hq;51btqJE%RVLcu33JklKwUdwTvaV6d2Xpt
nearly_sorted,1537,QT!vBSKH5;J%chriMr4sbeOoOAsQ6nnvunmJAs4Xyw-TehSbNcl(mBx%yLM9tpdIRDe&gu5-g7
nearly_sorted,1538,Q^yeTE)FtJ2#%ftY#6Cp(xMDeCf8M%BRujki)ZcOxKhUSPrEcccKcREH5DDV7QWrlLzeybjMvYRrkC0K8RwmNvo:AK)S:qw*7-vIG-mf!&jieH-VLjstxYt1^r-J#wDnFqnLZTkV7abS5
nearly_sorted,1539,QaAsz67dxfJ1dIUMQYoX
nearly_sorted,1540,QeBn9hHh%9!4ZtsDriq-Mzw&Uw)b21RfGUiKo1AsbpcWNCq-P1V40sZPr6TYL-Tb*QY0y-Vb8TyLL#J
nearly_sorted,1541,QeO30l32NsMkhFp4H;K
nearly_sorted,1542,QhiQhdTlRRVFcYOjPR3d)ewpEKDYnt!zFJ:iIgEA&RBh9bB(;BohLC4hBlJn
nearly_sorted,1543,Qjt5F@JAtg3W3(&^l8)IM&rrzzQATS2#3EXHllHn9p0zK5WRcOzL(Woon^L8AOA;YHL;j6wg^Z@os(qP@aBNBoHDXWhR:uZ4Hz%qdm0xc6I-MW*j2ga&eeLG&Yal-uCMBZ1lnAp1HDgOK
nearly_sorted,1544,QlR8MR2gf*6o15H)nORF2b%vF!Ex
nearly_sorted,1545,Qo#BLTHr*FTCgSCfUX%
nearly_sorted,1546,Qp)!^)K^V!V6cKwA2QK@R*P1bD5qM2yK99)b&aoVWsKOyVm(AY(F^Chnt@tT:yi6aaBBRL7xxqx*Fi(M%7Hcr*iaa&zn3Po0qH
nearly_sorted,1547,QvA!ec*L6M)Qp2oma5Hx7!z3YK2hDchMNPW*0vD*zI9iZmF(nE4QiE5wTrP^nM7STA*2zk
nearly_sorted,1548,QvkvYMG)BA:88kEqyDEW4D!hmd3S7VtYl:4lfs%TZtxoql4K2M^XFwNZyJ)2Pt1FRyD;KGC-;rVa)q3ty^YUURJUUn59tcK6o-nRB2w2caQ;vucitMzbeHRSffZCk*^vuAliNu^YYFe:bufn
nearly_sorted,1549,Qx1:um!kCFchCnPEI(vmu01lQzo*hLgBcWLaZf0O7lnG
nearly_sorted,1550,Qx4lhKZ356YJZo3eLdGzy2(40g&H*D6Gnu3)i3XEUE3ZOYKP(#AECA482vUk@)S#rNSs!f(s%z3hDy&uhG2w#IB&MM^Y#VUOjVJ#)QDCiYDP8La%HXhpTmKVcOL%N6W:RB7#jpbc!ra^o5*o#uQo%Mzj#X&XahF@ZqiTb-wbaYu3Ek*3r&o*Hcb
nearly_sorted,1551,Qyzk62W93E8IzGXxjwM!a:U7u0-Za
nearly_sorted,1552,QzJhh9QH45Y0vJ57V8ce^MXv41*MwD-A@2OGOWsdPDJqS%IVzv&IvSGAR^KL^!HbGlYIKJ%Ntre;0ThiGrtnX8OehRw8mcznbB3pGD*&(TOGqRG^ud%OrLm1EOY3oOVa^#;@E
nearly_sorted,1553,R#1Twl:VnSU5gNnA37uJIiK^PpIr!KeJi7y8NX29%KK1hsy7OyVJa&Q2%CorC#yv%5Hs9xLE0U!T3iFROoG%q4wHIc@T#VkONOB*VADSuk0H;QxL8Ma1TzriKKcAR!NG:FOuxZhhHgA%*raHy(9@BzKelD250M;
nearly_sorted,1554,R%10eW2AWYyUOXbW:8hQzu3LQh)Dth1xeKeEPYR!J-o;:aHGJHoaq3v695k0x5VoAVuyBGROcTo2Rta#595cN@hmj9qO0j!S;n#h0qB8JB5:L@WVV)dYAapyF3JU-^t2pClE0J!GNgU5KJTq0gq70To!0u2GHvE5(ynrD1FrX%e
nearly_sorted,1555,R*htR:;KHpS00l:UEV%D-ak2h@B5@DHjt5!kROsu)HVrAF1c!EFPN#%aWVlGKTpYilbB3FgWvIW:49(pbziYsNTGP#5Dp
nearly_sorted,1556,R0;uh7XPNuf(pld-df78U
nearly_sorted,1557,R0mRZz2vpiHLIYOyId0YhZ3UTeYsnv1l);;#N:-ckP^q:tKM%DR(WH%eJa:mfjoAXf8(k9bn)2xS94
nearly_sorted,1558,R9HIhYE*v9eQBQAyPliLG1MfFi4qMFSVMTbkyCp475
nearly_sorted,1559,R;d3ePUvbDTjx52Thn#DpVGtfj92NsKc9;W
nearly_sorted,1560,R;qDoAwB*9)zf!P^cuznuSs8D83HK5:KOezZjex8!cgGXOcXq)I7mFQuvdaEx9i1D8fllPEsiJR)qDvOKFGIy-7YbEwkwMSoyk^qxzvg4UfHYDjLGUK7kf%1j1eVMHA-hl70FDCV%Ntj:!oD44*i-dB2gaPolOe#1MY2Df7QqTkAYjBFNY!ldP(B
nearly_sorted,1561,R@o;-j!7NN04RhhJCz3grZYp9o8Hro9rt-VNX6MP;l(;FSz5Lej8sXd4lx64%;jcLM@Q*cCAN%m*d
nearly_sorted,1562,RAM379:F%osL8HWdc%^*Kdf6QfRQPq
nearly_sorted,1563,RB#qL(HKSL5bA97gV^xscCp:)d5%dhpY
nearly_sorted,1564,RKiuWciQU!ovU%;aZ:Cy3p(3LTpYzg90^65anlhHvWn6p;)t-stq%6#-VSOrI#T6C^@6H95LbfvoDzTT1^Z;*DSMr5qUBu8o!xlZFu%OY*Rsuy6w5^qm!9k)wmrWw96rJ(S^p6LVgChExMDVU^N-5A1wJrpzZgmz-jQq
nearly_sorted,1565,RKrMVS@HziubriezOqV:q4w4M2nPQ&9GfQ8tOdMIxrY8o6yRpjSTmKocdH:(2k&j:dvq0pgSL8U%Soj6HnmsIbV47j5^MF9Xyf8cSLwCNajkqQpYYROwP0q0B8(-VnKM@F(odgx4yQ1Vi
nearly_sorted,1566,RMQ-e7P;*4we;bYESf4T1gBt7Ny%mdGw3EnkG!HcgBk*9ybb2JdCC7lO(Tl!52621&%3b(ysrTxuV1*%O91)xpMzX#RKYH1cB;p%XQx0o;!-yxpCv*67(q(U:8qE2)BlU8O*V@0(-C!5&gqZD;;;7:mDMV!jd97QrG2byC
nearly_sorted,1567,RRoB00JtDEh!&hDSFGPX5OWb*UoX1XkphSAtlQlLQ5c4v@P)PG6KCbcBFn10KuQLUdw1AEkF17f@
nearly_sorted,1568,RT-RIAzU4numQ4eReUkt3N
nearly_sorted,1569,RTjfOjC6V8u&at*Vs*9^EHZhGvoizf!WZ79B!XVV-(NWhB2aFvgCx7YMkBGH5tL6;1Em*I5ECzYEc1T7
nearly_sorted,1570,RW#HKbR9U4hM1tuxE64U2-*x3KYrtU4bNJ69vZq6JS3bJ@SPDM-&yMK)j;)CjzZV8^(;ZRFmzks-Z1)FGMdEikCA;!)Dj5diqO&X;mkP%lD80!ZW!bc8qN8Y
nearly_sorted,1571,R^Y:NPDhDQ#(;qtfs6C30K)7r(WG4swMm!9&9-e%:-!e;jDON^Luy!H-u&O5O5jSJpU*UjWAMe&
nearly_sorted,1572,RdgwtU1vXdW*c0bi8vu8j0fYM)N(FaTMHP&GtCQyq%8Ex*Fkpxsfj48HXD5vUo1qF9@vXTupKI)X-RundFC1GM@ulIg-gF8GcF-1IP&;l
nearly_sorted,1573,RjGHkBiAPA1aojGK@MYLljXNVRM2%VLaYu;cC1P8A-;jpm#:Rug&vTrC
nearly_sorted,1574,Rkrb6mCiBoTt)I*Bi!;gKaCTUhFzOcLOU@9*8SPE#W)ewVg8abFKDO%avg&%RDxG#hbT2Mb:*9lfwkL9VV^S16Lunj6C2PxVr%Ck
nearly_sorted,1575,Rmg(wK)!mLJI::X)vCl5f^gH88);NUYxCif1PdKgGOULuYwpKct!#xdrAm4-geEn6XF2L8:s*jW!IveQloJVEA(BRpV3v4KzN(1aL@dPopt3LqVwo^j0fzKhX2
nearly_sorted,1576,RnjcfeY;daHGQlm:7NmCTzE0l@VRm)n&l;fQ^I-pVQwR86pJmpJI59*KNrhzKhVCKm(W(Bv1!pje90g8zl47E(
nearly_sorted,1577,Ro9U7ko@Q6qYDi&O!C!4BUUq&Q!#NaKohi;CrfFEsqzU2;nh8eIV(XzeGsymcchz1L@(xpicooK8!YUKViIwJ*LL9tnrXMdZouk(3dVRFDvEo&GKoOFAHb(GwMBlwnqy#rqZkYwd;riI:xJhN
nearly_sorted,1578,RsFk-^AP)IGnV4Z1TryXuGP:YP31:TLdRkgVSyIQsjSwYBlGSyPC-sfDyk0j(Y8vZSwhn:BGHm@lQfI#myeYPMX!jCZMk^^cU7T(AMxFkY*:w@J6&(10fcJTz86wyqR:gjpXTz5;uj%c6zr8v;9NLF6VX4Qt5)JB1gBy29qYrmh9
nearly_sorted,1579,RtrP!#g#q*9;A0%qyoOy*tQo9
nearly_sorted,1580,Rzn*%d@BU:)0;1V7t6eJV47p)wlD28@nk5BvmphkXp4RMuMATLkP!2wLBDH34urC7idY56uNV2!RZ(!lP:A
nearly_sorted,1581,S(HX*C(!;eg9Hy^%7#ioNZD-LG@pN9&WGwbr2%Wa*Z@ckzIrfBOkK1C
nearly_sorted,1582,S)^^;u%UiIQET79Ds8%ZgOR#Jo%#^5O95S0@SCgFToQd1S2@
nearly_sorted,1583,S(uM1XhtZ#*FKbblCglp7@vXeNH(X7S-h1N!nJBwIRTwZWlKJ^uEsx8KUMc1j2Ac1ZT
nearly_sorted,1584,S-(39ytT2WdCUHOKdccEfvhH45AEnkRLIw#Om5Qieirj5j4xKA2HdJZ!#X04^RQz@xE(l
nearly_sorted,1585,S-8T4Y4Np&l0^LRBfoCGwR!I;oSJs2Nf2(yWa:P;k&NV@5k7I:D^lIsNUX5*uG@NjZwG
nearly_sorted,1586,S2Y5nKMhJZ!6l^V32aoBxZfUKrTLZ4wNI)%E4lFN3HIAHKa1m2hyF8o3YV9G6q!v%wGfEq5qHc8f^L63&6FilZulxchyL5lU9nMi6InzVeSLP0%)hEvzcgdBc@NH
nearly_sorted,1587,S3#tYeE6^xbnpU4Ho892ft4!t9)qL4uur&4Zi6:OB1D1^aW1Zil!yWg7gSOD
nearly_sorted,1588,S4Yef(R68srz1YHEm3xI%;oyH@%XMmDUh#UCml
nearly_sorted,1589,S6TZBgs8:638j!QicD^-*z2O!seUxctS^l2NtKmM3SgIcVDNpX&7d4FHCAkT5Be;zl#g!LWUbJV#N6X&GA3holgm0bAnfwzpHgS)%GPuhHmb97uzrwCaKiEKkw2o-cjW6y@Q27SzO1HNC!0g^b-Bgg9(kxrJK(iwCf6Hf*
nearly_sorted,1590,S6ZsyCOYULJcS2^X11Ah&F3lRG8wxly-lf^FTwl2#
nearly_sorted,1591,S9xe%damLaFc4t)07u0YatTC*f(DdYHcue4;s5*(l*lrIL*vsKuxrOpmm5SoD(jJ*:^Fyf#miPSjficbD)a:L;
nearly_sorted,1592,SA:pxkbbt8gZ156X3EOKJh0WP@-B0U0I#baEB;s7ldpxqQ1V0U!G5
nearly_sorted,1593,SA^k64ArLH(mktBwM4ydsCpbRzCh46L^RmHawiU6RchyM&O3wNYmywE*WU)aHGUk&2XO272LhWQu%ykaR;Faz#faSUjZg!GH91&ap%s(:GtgZU#nJ;3vsBpykXOfbjjKUQN7war(muiqVV@w%K6*)unz1rX*:xlAAJq
nearly_sorted,1594,SJ0EM27Q8Cxrt3-n0Hw4eAlZjcZgRo68WiGjxYM751nDMpxfV3pIuKxH5eh3O%8!WVL)cciM3nfhJjm;mYt7Nuw:XzCcK%A@6xq-kM1uK^@5%yct-xQijg*:tZR4W53Rpq(%FUz*#Ln9:A
nearly_sorted,1595,SJ3^@gQfHQ;qJUOwJHfSTbMM6-bwwrpBnq3z%Fy8sK6avbUBJvzTr06R!hA3d:cbEZA!kYcqJZTH
nearly_sorted,1596,SJfBmaR1GJuJ0jxHO8%RgZSRpqLGkjTRP62o02D4G)KzBOrjTUWxT0RmDWOFZ5vmfVfLsQ!;(8Rm36yDH854VV-008Oq%RlQ^x@ql7KHHt!0oY#8ani:B4&yUj9lrpBCU2GJ8w1%EQ2DQs#uTlxhcqmnQnY5SY-O2#y*8R;OLmdid-q;s66v9Tht:S7n
nearly_sorted,1597,SJx:u9y^QZi0j)PA4XAylx6o;tiSNMexpaTUF4ALJA:w)ab&u-mc#8uQPFT%RxRrq6KdZG^OT8BwyRT%cuCCR4uud4qRoxW#;2WWE1ATj%xG&-D*hoV58^
nearly_sorted,1598,SLh0AVt@^H53KCuKy9J(do413hhqJlzuEz^CU-WzI%e1ZTf2GIEpllxi0Zi7c4DXgSPoO&twUM-ej)So0vpm2eSrP0*H8-8li*BfqO@IOcnw
nearly_sorted,1599,SMvvEP(ysyv(F!kV6IgIIoNjh(sm)Ixttftr(lYUJmy6QVFnC0kIjf6EY!MP3^rE;pHYzhF%FbS
nearly_sorted,1600,S^l1Ce2E9%!aMt@J;8DvurS2AnMteitZLGvHMgaFD-vP#T@gZ)F^3zuOBg7nLYVN7VTO:wFeDH
nearly_sorted,1601,SbqiifSrM::nzJ;yWVo*hi3qTrXajuD6!ou3Xv&OHDgycH%7A:LnVeyoW9c
nearly_sorted,1602,SdEON5wW)L#cBOeSdpHlnsQOU0r;YQ6
nearly_sorted,1603,SeYiBlA(#Zb5aOe&A0NIf8-H*8p%2BoSP3lrHXN#mWvQi&-%pk6s*(yBmT741-auE5tZVBpOIEH5
nearly_sorted,1604,Siz4XUcpU)VGrzKkM9V7dgA!UPDz-IZr:RP^Efi8^mRCZB#d-sb@*i3roBmSJ7l2iKmJMadKabnl-E8k%wh@@mKSkt*ml0I8^^QFAzvvXgMD1VevN(4fIZ&iydD0(f^c2CIE9QM3x3D@lnIdX2gEVQ#(0dE-ZUV3(E;4!ko5lVG1H-lh#@V-8WsFAZnl)7Ez4:bPX
nearly_sorted,1605,Sk)QyS:T4uB9*:jK8KT91nuLz#FYUgegZcEDrF@1:dMsGimTpDFWkk)EmJxVZ1G#PFnkw
nearly_sorted,1606,SloXedIv!YaWAVRLKlV2!LGA!mFAehC^)0H@elU%1CCuUoS5Th5yyaVI!:WM3Ndx8Khz7ro%61)ACJhQO0tpYtLCT%aSMRvna(Ig^x8%1zDb^!R)2^njeV)6zd)6avrH@xSeNGyn;i(Vqdt6&vFz2jdGy-Ef8jHGVg*zN)Ky0OxefQ5M^9SkbqY
nearly_sorted,1607,SpGuq)BN0uClMa4wf5bb#bEwBmFVl)yN;SANkwG8!)Jn
nearly_sorted,1608,SqMKv9DWU*t:8Xvp&SomCb:sw^R#v6GdqVeCwtVru95fR40ok*:bbCp2fTnlqZOqzhrRPQOq5k8XkeNY4!I&7;Q5mjTnBwQkbKAZ5NCX*sgsk(9GQfE^5YZdl57d9IZ^nXGrjbE!cy:(;FsbvPblAeoxgB)TMsAa2dtD:u;aVe@:)z@
nearly_sorted,1609,Sup:ifi^au6jR6*:58;-5%FKmi@ksZemUX6N&75ULJPqkwF&z(jqM&Dt!Q2o)p*mNZS:1:9bCeR
nearly_sorted,1610,Sx&Hg@)SOuzT)^QFH7sUyCqAU^sFMVXJkDXyuU!DhrvYr!u1hJaW2yYju8(r2wknF)rhs!;%BwIk4*uZ0foY3K1LV66LUHlw7@tISm(qqIVi;^5EIpGSWH:o
nearly_sorted,1611,T!P^Trx(mm!&4fjJiTOafLUNQxUm(HMB4rG95Osa(Rf19ZmiRYP8rMhGpGkFN@rrj
nearly_sorted,1612,T&IXk-@9A3PQ4;ZXBifD0c@eud4-P8(uEUQH2#n*AdlABaE*qE@^sqpDgegrbi#KCXfop*DhpqfF1
nearly_sorted,1613,T#sb4V%JAl1NFW#MwJHNQxWQI;)0u^PTb8Uxa0W;wZkyCnopnle5Mj!mEyI5ePf2qY0AnIcJbz
nearly_sorted,1614,T1k&:;(L@-m3OY5Vl^Ad%m!c!3fvD#wTZo6^UW0w^RBe9QghBbOD7;dEdj6flQope)
nearly_sorted,1615,T2wjf&CbXzg0YugXl-rpSkpPl^U*TDdqgKOc3jK3#::X5^dMG!lhgbU^wg3jP)Mjhp#iZ&*V;tyRc)!%#4P0g7il03-zY@K0H*B8Fg5C8Vlf1lHit;UT&bjRyyTrfcG9xM#l@cWr7Ysh5rlfe6aJOw;6tkKPpFX2(kLT
nearly_sorted,1616,T3kJLoJQH9WL
nearly_sorted,1617,T4xP^-Qnc#!7;*;@ce(@fUFWCdoJ)V1:BFOpMiRckuHteoxyS5fC8Ra@h3&)BGz(aJ3aKCt!e*eBCw-JVssBp!c*eT;4PoL@ZtHkc%Mfs8t*Cg7zb3));h6y;Zwl1t
nearly_sorted,1618,T8gR07qons4fb(hI4fMvsnLs3jmDlREaFvf2&VA:gy@h@Of-%)Fe5#&tn#b(wqT9V9(vFzWo8jc(r7VEJY3Bi7^cOQ!KdgAGAk*57y;%)1!It;hMMV;SSc*@8mWDY0baU;mIvem
nearly_sorted,1619,T92^!NtihHjmDQrEBFWsmyc7@mTRkG20ubvK0SpvIVYMUEOxjmn*D)JO4t8ANaqupzAys#X!NF7c@yNoS43RQxK)q6bVd)I&@*DDg@s0^Q8TEB*Y#cs:S#exVA;McRGi5y7E2!N7dEo*5^:Tq^6d:YaoPvV!O;r&)V
nearly_sorted,1620,T9VVAoHB#Uo:16KG2c%eqOxPSPlDem!h;Bku&pz;N6h%t^*1mTe1G3hA7HcPJ3LN9sPYZ:cRAzL9HDQw8j8IG6pcPsV7#tMOqgQLU1
nearly_sorted,1621,T:Hd46vqlq%vwE;78lkMu5fbTO*XsaF19dSg)c0mK2fJ^1o9O&GMnFqu0e^Hd*gDq;(V9gacrPWvb0^pqotlUs*j8vXyC2J;7ooXVO0tu6nxjTbjRNwTFX34c:Elv1YRC64jq5qz@XaObffMV^:GJep*EQZQgneyVYP#G%dMYEq3f
nearly_sorted,1622,TA%umK#dUemFo(4Mp:h83WwOd(h9IW7W6f!oArP&vmQzJ)4U5Lu;FhUr)&&hst)8oPYPDx0lj^IpTX)^h9Pdo&EKmVHd05iEEDLXZqT&CH&)TntXzbz6E%Sx-TGSk8HXYMmNLhJ:81mGLeEXutxdo3z:9g&Ulk
nearly_sorted,1623,TA5bGlb(QOKEXZLLnpZ5kdaGhcv49GYGC#AsgG%%vqhtA9oV)i:%*!ld9nR3foU(FEI)mc6eDy3gOhTrmR(iOengb0nJt-vYKMqi%Bq2
nearly_sorted,1624,TAx(8ieREZ:&:^(Qzlt-r-zjuG3QwITr9bKegfK%NaWzX2YVIoMKT)5HtcN5Jzi&p*T)(PI(POb:mtn2fk70HJP7Lqrw#EdTEHW7X9AQhVJ:t0%oQP8FNP!CwuA;r7F@fbCwW:
nearly_sorted,1625,TBXKFa;SEYNN(H2z64Yy^FVuI%MMyHp@kII(rC(GTJGgYoXe;CfwihpZ:;#(1#yZea0&aIVrPBKB!h5D:LIltODpjoGOL
nearly_sorted,1626,TE1QQjvfr@R:BkGndfE%%uP;5^ByOwN!Tai#OEodWMJt5M62RJL(QsycMGX0Fs5&eKN)D8aILht9V-SsOhlPwh-XZTuzz6JA6--#V4a8I4h*Iu)rBZj;kbmPwdIv(nS5UZ%ZU!%H05-u2N1Cpii6mH:!Xc#!^@feFS3NFZ9gAlE^CHbwo8Ipdq03OLfYq
nearly_sorted,1627,TEdMlpIGhhaUb)(HL8-BAdyq1kSLxgAF@Q68S9L7cdl8J0^E
nearly_sorted,1628,TFnjAWmUWl#HHYrxV*hE%;*u*N*NciH:jnBgiYQTnAiC;vT&cbt2Rw1ArLq4hxw2#vYLnL77!*ujJU1p3Hm@DgC66;ChjoNoMla^4u@8jDdQKbM))NAu2e*snb^L6TbSdgBZYdmnSaRDg2UWG^XO9fAx2PD(YS0FrCRTOK20e&(;jSsr
nearly_sorted,1629,TH(D#f3cJ^Z!wFrzxJWX*xijk%&J^c@dIIYO;d*OmM:!8@(kIknohyxAnWT6Rdac(kp(lKIUXKUpUTLK(#NYaVpIhw9(R^j#qCxfM6B:MN4LnrxcfQHwck6M4wE(Cc3nDb@HMgj(*Y*9YdyZlPL@TjtejzM^A!tst8W4a
nearly_sorted,1630,THbxk@JoPKo%iSIsnQZWpH-E@#PAlEhloQRXee3CU8K2meq1Sd1nr3HmiBO0jr::sssgBvY8)AgxHp-j%ZE86DCj^1JEn&i9zh*MkO1oKR2^xXON4xJLG3mDrvwWLvg1;s21J
nearly_sorted,1631,TKTAw7Z6fbItqKw(WIOQlHrESx(s^384g);z%w79EMsBkg5I(8^fWu;TaSWESuF4Jd%M8KAD#5H*yOZi&1)()cRL:l%T81BM-
